adsh	tag	version	ddate	qtrs	uom	dimh	iprx	value	footnote	footlen	dimn	coreg	durp	datp	dcml
0001065280-19-000043	PaymentsForProceedsFromOtherInvestingActivities	us-gaap/2018	20161231	4	USD	0x00000000	0	941000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	PaymentsForProceedsFromOtherInvestingActivities	us-gaap/2018	20171231	4	USD	0x00000000	0	6689000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	PaymentsForProceedsFromOtherInvestingActivities	us-gaap/2018	20181231	4	USD	0x00000000	0	126588000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	PaymentsToAcquirePropertyPlantAndEquipment	us-gaap/2018	20161231	4	USD	0x00000000	0	107653000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	PaymentsToAcquirePropertyPlantAndEquipment	us-gaap/2018	20171231	4	USD	0x00000000	0	173302000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	PaymentsToAcquirePropertyPlantAndEquipment	us-gaap/2018	20181231	4	USD	0x00000000	0	173946000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	ProceedsFromIssuanceOfCommonStock	us-gaap/2018	20161231	4	USD	0x00000000	0	36979000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	ProceedsFromIssuanceOfCommonStock	us-gaap/2018	20171231	4	USD	0x00000000	0	88378000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	ProceedsFromIssuanceOfCommonStock	us-gaap/2018	20181231	4	USD	0x00000000	0	124502000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	ProceedsFromIssuanceOfDebt	us-gaap/2018	20161231	4	USD	0x00000000	0	1000000000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	ProceedsFromIssuanceOfDebt	us-gaap/2018	20171231	4	USD	0x00000000	0	3020510000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	ProceedsFromIssuanceOfDebt	us-gaap/2018	20181231	4	USD	0x00000000	0	3961852000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	ProceedsFromStockOptionsExercised	us-gaap/2018	20161231	4	USD	0x00000000	0	37000000.0000		0	0		0.0	0.0	-6
0001065280-19-000043	ProceedsFromStockOptionsExercised	us-gaap/2018	20171231	4	USD	0x00000000	0	88000000.0000		0	0		0.01095891	0.0	-6
0001065280-19-000043	ProceedsFromStockOptionsExercised	us-gaap/2018	20181231	4	USD	0x00000000	0	125000000.0000		0	0		0.01095891	0.0	-6
0001065280-19-000043	PropertyPlantAndEquipmentNet	us-gaap/2018	20171231	0	USD	0x00000000	0	319404000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	PropertyPlantAndEquipmentNet	us-gaap/2018	20181231	0	USD	0x00000000	0	418281000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	PurchaseObligationDueInSecondAndThirdYear	us-gaap/2018	20171231	0	USD	0x00000000	0	8210159000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	PurchaseObligationDueInSecondAndThirdYear	us-gaap/2018	20181231	0	USD	0x00000000	0	8841561000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	RestrictedCash	us-gaap/2018	20171231	0	USD	0x00000000	0	4367000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	RestrictedCash	us-gaap/2018	20181231	0	USD	0x00000000	0	16260000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	RestrictedCashAndCashEquivalents	us-gaap/2018	20171231	0	USD	0x00000000	0	5643000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	RestrictedCashAndCashEquivalents	us-gaap/2018	20181231	0	USD	0x00000000	0	17558000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20160331	1	USD	0x00000000	0	1957736000.0000		0	0		0.013698995	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20160331	1	USD	0xf1def3b239d0ec69ab25bdbbb0596c86	0	0.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20160331	1	USD	0x760177fdc451ea995e67fddd0f492825	0	0.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20160331	1	USD	0xf21a348e9871a5e420a81b7583425ec4	0	0.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20160331	1	USD	0x56a7fb8b72052db31bcf5cf7addccd4f	0	1957736000.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20160331	1	USD	0xeaa776dcd8707f911df9d188f11f1580	0	1161241000.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20160331	1	USD	0x520e2e24da1256b0e2b0f2412149357e	0	651748000.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20160331	1	USD	0xf65a2df63990e798dd6a16d5918d756a	0	1161241000.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20160331	1	USD	0x5131082f461ff6e9ce08f9e48d461fd5	0	651748000.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20160630	1	USD	0x00000000	0	2105204000.0000		0	0		0.013698995	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20160630	1	USD	0xf1def3b239d0ec69ab25bdbbb0596c86	0	0.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20160630	1	USD	0x760177fdc451ea995e67fddd0f492825	0	0.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20160630	1	USD	0xf21a348e9871a5e420a81b7583425ec4	0	0.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20160630	1	USD	0x56a7fb8b72052db31bcf5cf7addccd4f	0	2105204000.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20160630	1	USD	0xeaa776dcd8707f911df9d188f11f1580	0	1208271000.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20160630	1	USD	0x520e2e24da1256b0e2b0f2412149357e	0	758201000.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20160630	1	USD	0xf65a2df63990e798dd6a16d5918d756a	0	1208271000.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20160630	1	USD	0x5131082f461ff6e9ce08f9e48d461fd5	0	758201000.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20160930	1	USD	0x00000000	0	2290188000.0000		0	0		0.0027400255	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20160930	1	USD	0xf1def3b239d0ec69ab25bdbbb0596c86	0	0.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20160930	1	USD	0x760177fdc451ea995e67fddd0f492825	0	0.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20160930	1	USD	0xf21a348e9871a5e420a81b7583425ec4	0	0.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20160930	1	USD	0x56a7fb8b72052db31bcf5cf7addccd4f	0	2290188000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20160930	1	USD	0xeaa776dcd8707f911df9d188f11f1580	0	1304333000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20160930	1	USD	0x520e2e24da1256b0e2b0f2412149357e	0	853480000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20160930	1	USD	0xf65a2df63990e798dd6a16d5918d756a	0	1304333000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20160930	1	USD	0x5131082f461ff6e9ce08f9e48d461fd5	0	853480000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20161231	1	USD	0x00000000	0	2477541000.0000		0	0		0.0027400255	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20161231	1	USD	0xf1def3b239d0ec69ab25bdbbb0596c86	0	0.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20161231	1	USD	0x760177fdc451ea995e67fddd0f492825	0	0.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20161231	1	USD	0xf21a348e9871a5e420a81b7583425ec4	0	0.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20161231	1	USD	0x56a7fb8b72052db31bcf5cf7addccd4f	0	2477541000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20161231	1	USD	0xeaa776dcd8707f911df9d188f11f1580	0	1403462000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20161231	1	USD	0x520e2e24da1256b0e2b0f2412149357e	0	947666000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20161231	1	USD	0xf65a2df63990e798dd6a16d5918d756a	0	1403462000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20161231	1	USD	0x5131082f461ff6e9ce08f9e48d461fd5	0	947666000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20161231	4	USD	0x00000000	0	8830669000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20161231	4	USD	0xf1def3b239d0ec69ab25bdbbb0596c86	0	0.0000		0	1		0.0	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20161231	4	USD	0x760177fdc451ea995e67fddd0f492825	0	0.0000		0	2		0.0	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20161231	4	USD	0xf21a348e9871a5e420a81b7583425ec4	0	0.0000		0	2		0.0	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20161231	4	USD	0x56a7fb8b72052db31bcf5cf7addccd4f	0	8830669000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20161231	4	USD	0xeaa776dcd8707f911df9d188f11f1580	0	5077307000.0000		0	2		0.0	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20161231	4	USD	0x520e2e24da1256b0e2b0f2412149357e	0	3211095000.0000		0	2		0.0	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20161231	4	USD	0x9b2e4847a783f42616c1138d6385c869	0	542267000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20161231	4	USD	0xf65a2df63990e798dd6a16d5918d756a	0	5077307000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20161231	4	USD	0x5131082f461ff6e9ce08f9e48d461fd5	0	3211095000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20170331	1	USD	0x00000000	0	2636635000.0000		0	0		0.024658024	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20170331	1	USD	0xf1def3b239d0ec69ab25bdbbb0596c86	0	0.0000		0	1		0.024658024	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20170331	1	USD	0x760177fdc451ea995e67fddd0f492825	0	0.0000		0	2		0.024658024	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20170331	1	USD	0xf21a348e9871a5e420a81b7583425ec4	0	0.0000		0	2		0.024658024	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20170331	1	USD	0x56a7fb8b72052db31bcf5cf7addccd4f	0	2636635000.0000		0	1		0.024658024	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20170331	1	USD	0xeaa776dcd8707f911df9d188f11f1580	0	1470042000.0000		0	2		0.024658024	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20170331	1	USD	0x520e2e24da1256b0e2b0f2412149357e	0	1046199000.0000		0	2		0.024658024	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20170331	1	USD	0xf65a2df63990e798dd6a16d5918d756a	0	1470042000.0000		0	1		0.024658024	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20170331	1	USD	0x5131082f461ff6e9ce08f9e48d461fd5	0	1046199000.0000		0	1		0.024658024	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20170630	1	USD	0x00000000	0	2785464000.0000		0	0		0.013698995	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20170630	1	USD	0xf1def3b239d0ec69ab25bdbbb0596c86	0	0.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20170630	1	USD	0x760177fdc451ea995e67fddd0f492825	0	0.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20170630	1	USD	0xf21a348e9871a5e420a81b7583425ec4	0	0.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20170630	1	USD	0x56a7fb8b72052db31bcf5cf7addccd4f	0	2785464000.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20170630	1	USD	0xeaa776dcd8707f911df9d188f11f1580	0	1505499000.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20170630	1	USD	0x520e2e24da1256b0e2b0f2412149357e	0	1165228000.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20170630	1	USD	0xf65a2df63990e798dd6a16d5918d756a	0	1505499000.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20170630	1	USD	0x5131082f461ff6e9ce08f9e48d461fd5	0	1165228000.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20170930	1	USD	0x00000000	0	2984859000.0000		0	0		0.0027400255	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20170930	1	USD	0xf1def3b239d0ec69ab25bdbbb0596c86	0	0.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20170930	1	USD	0x760177fdc451ea995e67fddd0f492825	0	0.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20170930	1	USD	0xf21a348e9871a5e420a81b7583425ec4	0	0.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20170930	1	USD	0x56a7fb8b72052db31bcf5cf7addccd4f	0	2984859000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20170930	1	USD	0xeaa776dcd8707f911df9d188f11f1580	0	1547210000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20170930	1	USD	0x520e2e24da1256b0e2b0f2412149357e	0	1327435000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20170930	1	USD	0xf65a2df63990e798dd6a16d5918d756a	0	1547210000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20170930	1	USD	0x5131082f461ff6e9ce08f9e48d461fd5	0	1327435000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20171231	1	USD	0x00000000	0	3285755000.0000		0	0		0.0027400255	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20171231	1	USD	0xf1def3b239d0ec69ab25bdbbb0596c86	0	0.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20171231	1	USD	0x760177fdc451ea995e67fddd0f492825	0	0.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20171231	1	USD	0xf21a348e9871a5e420a81b7583425ec4	0	0.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20171231	1	USD	0x56a7fb8b72052db31bcf5cf7addccd4f	0	3285755000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20171231	1	USD	0xeaa776dcd8707f911df9d188f11f1580	0	1630274000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20171231	1	USD	0x520e2e24da1256b0e2b0f2412149357e	0	1550329000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20171231	1	USD	0xf65a2df63990e798dd6a16d5918d756a	0	1630274000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20171231	1	USD	0x5131082f461ff6e9ce08f9e48d461fd5	0	1550329000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20171231	4	USD	0x00000000	0	11692713000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20171231	4	USD	0xf1def3b239d0ec69ab25bdbbb0596c86	0	0.0000		0	1		0.01095891	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20171231	4	USD	0x760177fdc451ea995e67fddd0f492825	0	0.0000		0	2		0.01095891	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20171231	4	USD	0xf21a348e9871a5e420a81b7583425ec4	0	0.0000		0	2		0.01095891	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20171231	4	USD	0x56a7fb8b72052db31bcf5cf7addccd4f	0	11692713000.0000		0	1		0.01095891	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20171231	4	USD	0xeaa776dcd8707f911df9d188f11f1580	0	6153025000.0000		0	2		0.01095891	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20171231	4	USD	0x520e2e24da1256b0e2b0f2412149357e	0	5089191000.0000		0	2		0.01095891	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20171231	4	USD	0x9b2e4847a783f42616c1138d6385c869	0	450497000.0000		0	1		0.01095891	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20171231	4	USD	0xf65a2df63990e798dd6a16d5918d756a	0	6153025000.0000		0	1		0.01095891	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20171231	4	USD	0x5131082f461ff6e9ce08f9e48d461fd5	0	5089191000.0000		0	1		0.01095891	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20180331	1	USD	0x00000000	0	3700856000.0000		0	0		0.024658024	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20180331	1	USD	0xf1def3b239d0ec69ab25bdbbb0596c86	0	0.0000		0	1		0.024658024	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20180331	1	USD	0x760177fdc451ea995e67fddd0f492825	0	0.0000		0	2		0.024658024	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20180331	1	USD	0xf21a348e9871a5e420a81b7583425ec4	0	0.0000		0	2		0.024658024	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20180331	1	USD	0x56a7fb8b72052db31bcf5cf7addccd4f	0	3700856000.0000		0	1		0.024658024	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20180331	1	USD	0xeaa776dcd8707f911df9d188f11f1580	0	1820019000.0000		0	2		0.024658024	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20180331	1	USD	0x520e2e24da1256b0e2b0f2412149357e	0	1782086000.0000		0	2		0.024658024	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20180331	1	USD	0xf65a2df63990e798dd6a16d5918d756a	0	1820019000.0000		0	1		0.024658024	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20180331	1	USD	0x5131082f461ff6e9ce08f9e48d461fd5	0	1782086000.0000		0	1		0.024658024	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20180630	1	USD	0x00000000	0	3907270000.0000		0	0		0.013698995	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20180630	1	USD	0xf1def3b239d0ec69ab25bdbbb0596c86	0	0.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20180630	1	USD	0x760177fdc451ea995e67fddd0f492825	0	0.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20180630	1	USD	0xf21a348e9871a5e420a81b7583425ec4	0	0.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20180630	1	USD	0x56a7fb8b72052db31bcf5cf7addccd4f	0	3907270000.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20180630	1	USD	0xeaa776dcd8707f911df9d188f11f1580	0	1893222000.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20180630	1	USD	0x520e2e24da1256b0e2b0f2412149357e	0	1921144000.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20180630	1	USD	0xf65a2df63990e798dd6a16d5918d756a	0	1893222000.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20180630	1	USD	0x5131082f461ff6e9ce08f9e48d461fd5	0	1921144000.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20180930	1	USD	0x00000000	0	3999374000.0000		0	0		0.0027400255	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20180930	1	USD	0xf1def3b239d0ec69ab25bdbbb0596c86	0	0.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20180930	1	USD	0x760177fdc451ea995e67fddd0f492825	0	0.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20180930	1	USD	0xf21a348e9871a5e420a81b7583425ec4	0	0.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20180930	1	USD	0x56a7fb8b72052db31bcf5cf7addccd4f	0	3999374000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20180930	1	USD	0xeaa776dcd8707f911df9d188f11f1580	0	1937314000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20180930	1	USD	0x520e2e24da1256b0e2b0f2412149357e	0	1973283000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20180930	1	USD	0xf65a2df63990e798dd6a16d5918d756a	0	1937314000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20180930	1	USD	0x5131082f461ff6e9ce08f9e48d461fd5	0	1973283000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20181231	1	USD	0x00000000	0	4186841000.0000		0	0		0.0027400255	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20181231	4	USD	0x00000000	0	15794341000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20181231	4	USD	0x9b2e4847a783f42616c1138d6385c869	0	365589000.0000		0	1		0.01095891	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20181231	4	USD	0xf65a2df63990e798dd6a16d5918d756a	0	7646647000.0000		0	1		0.01095891	0.0	-3
0001065280-19-000043	Revenues	us-gaap/2018	20181231	4	USD	0x5131082f461ff6e9ce08f9e48d461fd5	0	7782105000.0000		0	1		0.01095891	0.0	-3
0001065280-19-000043	ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum	us-gaap/2018	20161231	4	pure	0x00000000	0	0.5000		0	0		0.0	0.0	2
0001065280-19-000043	ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum	us-gaap/2018	20171231	4	pure	0x00000000	0	0.3700		0	0		0.01095891	0.0	2
0001065280-19-000043	ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum	us-gaap/2018	20181231	4	pure	0x00000000	0	0.4200		0	0		0.01095891	0.0	2
0001065280-19-000043	ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue	us-gaap/2018	20161231	4	USD	0x00000000	0	48.8500		0	0		0.0	0.0	2
0001065280-19-000043	ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue	us-gaap/2018	20171231	4	USD	0x00000000	0	71.4500		0	0		0.01095891	0.0	2
0001065280-19-000043	ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue	us-gaap/2018	20181231	4	USD	0x00000000	0	157.1900		0	0		0.01095891	0.0	2
0001065280-19-000043	StockholdersEquity	us-gaap/2018	20151231	0	USD	0x00000000	0	2223426000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	StockholdersEquity	us-gaap/2018	20151231	0	USD	0x2bea873ec009ac34c4d14deb5c0cc4f0	0	-43308000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	StockholdersEquity	us-gaap/2018	20151231	0	USD	0x67850a845c93068ab03fbf83c85f7a0d	0	1324809000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	StockholdersEquity	us-gaap/2018	20151231	0	USD	0xaff49d53012fa8fe16e4b169dde56fd7	0	941925000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	StockholdersEquity	us-gaap/2018	20161231	0	USD	0x00000000	0	2679800000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	StockholdersEquity	us-gaap/2018	20161231	0	USD	0x444052a471a5570b5440343ac5b604b2	0	-599000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	StockholdersEquity	us-gaap/2018	20161231	0	USD	0x2bea873ec009ac34c4d14deb5c0cc4f0	0	-48565000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	StockholdersEquity	us-gaap/2018	20161231	0	USD	0xdd10770de2537b8b0dae431b0e6bb889	0	-47966000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	StockholdersEquity	us-gaap/2018	20161231	0	USD	0x67850a845c93068ab03fbf83c85f7a0d	0	1599762000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	StockholdersEquity	us-gaap/2018	20161231	0	USD	0xaff49d53012fa8fe16e4b169dde56fd7	0	1128603000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	StockholdersEquity	us-gaap/2018	20171231	0	USD	0x00000000	0	3581956000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	StockholdersEquity	us-gaap/2018	20171231	0	USD	0x444052a471a5570b5440343ac5b604b2	0	0.0000		0	1		0.0	0.0	-3
0001065280-19-000043	StockholdersEquity	us-gaap/2018	20171231	0	USD	0x2bea873ec009ac34c4d14deb5c0cc4f0	0	-20557000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	StockholdersEquity	us-gaap/2018	20171231	0	USD	0xdd10770de2537b8b0dae431b0e6bb889	0	-20557000.0000		0	1		0.0	0.0	-3
